Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject,Subject geographic,Subject temporal
Work,Ramakatane archive 2458,ark:/21198/z1m9223h,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_006.tif,,Ramakatane Archive (Lesotho National Museum),Soccer player with bandaged knee about to kick a ball with on the field,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_06,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Sports,,
Work,Ramakatane archive 2459,ark:/21198/z1gj19fp,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_007.tif,,Ramakatane Archive (Lesotho National Museum),Soccer team portrait with a man in a suit and tie leaning in on the far right side,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_07,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Sports,,
Work,Ramakatane archive 2460,ark:/21198/z1bs0jn2,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_008.tif,,Ramakatane Archive (Lesotho National Museum),Group of men and women gathered in front of table with trophies on it with some of the men holding glasses in their hands,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_08,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women,,
Work,Ramakatane archive 2461,ark:/21198/z1709swn,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_009.tif,,Ramakatane Archive (Lesotho National Museum),"Group of children and some men making ""Up the Bucs"" (Orlanda Pirates Football Club) signs with their arms gathered around an Orlando Pirates player with his arm around the shoulder of one of the kids",1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_09,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Children|~|Sports,,
Work,Ramakatane archive 2462,ark:/21198/z1379248,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_010.tif,,Ramakatane Archive (Lesotho National Museum),"Miss Maseru and Miss Commerce standing together in their sashes, cloaks and crown and holding their scepters",1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_10,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2463,ark:/21198/z1zg8jp1,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_011.tif,,Ramakatane Archive (Lesotho National Museum),Group of men and women in formal clothing gathered together with glasses in their hands to make a toast,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Women,,
Work,Ramakatane archive 2464,ark:/21198/z1tt6hc1,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_012.tif,,Ramakatane Archive (Lesotho National Museum),Cameraman squatting with his camera strapped around his neck next to man in a graduation gown reading from a piece of paper and gazing from the top of his spectacles,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_12,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2465,ark:/21198/z1q25rqh,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0002_013.tif,,Ramakatane Archive (Lesotho National Museum),Elderly man walking between two academics in a bow tie with a folder in his hand before an onlooking crowd,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_02_13,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2466,ark:/21198/z1k95111,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_001.tif,,Ramakatane Archive (Lesotho National Museum),Bride with spectacles standing next to groom with a battersby hat on leaning against the side of a car with a and holding the bride's veil,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_01,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2467,ark:/21198/z1fj4899,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_002.tif,,Ramakatane Archive (Lesotho National Museum),Anglican Bishops looking on as one of the clergy signs a document before and onlooking crowd,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_02,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Religion,,
Work,Ramakatane archive 2468,ark:/21198/z19s3hg7,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_003.tif,,Ramakatane Archive (Lesotho National Museum),Groom and bridesgroom standing in a grass field with a young boy in a sailor outfit standing in front sof them front and center,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_03,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2469,ark:/21198/z1612rrt,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_004.tif,,Ramakatane Archive (Lesotho National Museum),Groom helping his bride jump over water landscaping with cars parked in the distance,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_04,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2470,ark:/21198/z128212b,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_005.tif,,Ramakatane Archive (Lesotho National Museum),A group of Judges walking in procession behind man holding gold scepter on his shoulder,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_05,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Public offcials,,
Work,Ramakatane archive 2471,ark:/21198/z1xm06zh,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_006.tif,,Ramakatane Archive (Lesotho National Museum),Bride and groom standing in a garden with the groom seated on his wife's wedding dress,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_06,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2472,ark:/21198/z1st9g83,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_007.tif,,Ramakatane Archive (Lesotho National Museum),Bride and groom smiling with confetti in their hair,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_07,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2473,ark:/21198/z1p28qmk,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_008.tif,,Ramakatane Archive (Lesotho National Museum),Ballroom couple in mid performance kicking their feet in the air,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_08,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2474,ark:/21198/z1j97zwv,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_009.tif,,Ramakatane Archive (Lesotho National Museum),Traditional group in animal fur hats with two of the performers dressed in animal hide and the third playing an accordion,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_09,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2475,ark:/21198/z1dj7731,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_010.tif,,Ramakatane Archive (Lesotho National Museum),Soccer team portrait with a man in a polo shirt holding a rolled up paper to the far right and another one in the center dressed in a suit and tie,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_10,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Sports,,
Work,Ramakatane archive 2476,ark:/21198/z18s6gbv,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_011.tif,,Ramakatane Archive (Lesotho National Museum),Bride smiling with her head turned to face the camera and her bouquet held by both hands,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_11,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2477,ark:/21198/z1515qpb,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_012.tif,,Ramakatane Archive (Lesotho National Museum),Military marching band during a performance at the Setsoto stadium in front of a packed crowd,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_12,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Crowds,,
Work,Ramakatane archive 2478,ark:/21198/z11c3p9f,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_013.tif,,Ramakatane Archive (Lesotho National Museum),A group of women in white blouses and red wrap around skirts and tights dancing in synch before an onlooking crowd,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C3_Ramakatane_03_13,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Entertainers,,
Work,Ramakatane archive 2479,ark:/21198/z1wm35w1,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_014.tif,,Ramakatane Archive (Lesotho National Museum),Beauty queen waving to the crowd with her gloved hand and holding a scepter between her two runner ups with flowers in their hands,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_14,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth,,
Work,Ramakatane archive 2480,ark:/21198/z1rv2f7m,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_015.tif,,Ramakatane Archive (Lesotho National Museum),Man dressed in formal clothes and giving a speech in front of a microphone with one hand in his pocket and another held out in a gesture,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_15,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2481,ark:/21198/z1n31pf9,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_016.tif,,Ramakatane Archive (Lesotho National Museum),Man in sunglasses and a round beard dressed in formal clothes and speaking into a mic with his hands on his back,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_16,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
Work,Ramakatane archive 2482,ark:/21198/z1hb0xnp,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_017.tif,,Ramakatane Archive (Lesotho National Museum),"Smiling man shaking the hand of Beauty queen in her crown, cloak and a scepter in hand",1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_17,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men|~|Youth,,
Work,Ramakatane archive 2483,ark:/21198/z1ck05xb,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_018.tif,,Ramakatane Archive (Lesotho National Museum),Bride signing her marriage with a hand in the shot directing her,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_18,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2484,ark:/21198/z17w84ms,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_019.tif,,Ramakatane Archive (Lesotho National Museum),Woman walking on a runway in a wedding dress in front of a group of onlookers,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_19,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2485,ark:/21198/z1447cxt,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_020.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a graduation gown, stole and mortar hat with her hands rested on her thigh",1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_20,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women,,
Work,Ramakatane archive 2486,ark:/21198/z10c6n8d,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_021.tif,,Ramakatane Archive (Lesotho National Museum),Bride seated on a chair and holding her bouquet in one hand with the groom standing next to her,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_21,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples,,
Work,Ramakatane archive 2487,ark:/21198/z1vm64s3,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c3_0003_022.tif,,Ramakatane Archive (Lesotho National Museum),Congregants and consecrated members of the Mother of Victories cathedral gathered in front of the church with banners in the background,1980,1980,,,,10 x 15cm,1 print,,black-and-white photographs,,C3_Ramakatane_03_22,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Religion|~|Crowds,,
Work,Ramakatane archive 2488,ark:/21198/z1qv5d2s,ark:/21198/z12r5hwv,asfds/lnm_ramakatane_c4_0001_001.tif,,Ramakatane Archive (Lesotho National Museum),Cameraman shooting video at a funeral with men in the background,1980,1980,,,,10 x 15cm,1 print,,color photographs,,C4_Ramakatane_01_01,M.T. Ramakatane,,,,,Lesotho National Museum|~|Photography Legacy Project,still image,copyrighted,https://www.plparchive.com/contact/,,Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men,,
